red,green,blue,label
158,105,66,orange
231,236,228,green
236,219,202,orange
40,28,49,purple
29,140,84,green
88,85,65,yellow
193,175,208,purple
107,97,5,yellow
39,32,44,purple
70,7,15,red
184,223,234,blue
69,26,112,purple
84,160,107,green
41,25,51,purple
176,150,228,purple
29,48,45,blue
251,182,121,orange
245,71,80,red
150,223,162,green
26,51,5,green
144,120,96,orange
153,149,108,yellow
211,199,235,purple
85,63,27,orange
97,15,174,purple
247,222,225,red
250,149,254,pink
82,188,73,green
205,183,172,orange
174,244,233,blue
253,235,99,yellow
164,106,108,red
176,130,148,pink
111,8,175,purple
251,235,198,orange
215,218,229,blue
110,48,161,purple
155,116,205,purple
95,42,17,orange
22,127,141,blue
207,174,234,purple
225,216,86,yellow
125,38,110,pink
152,200,30,green
62,43,30,orange
247,231,217,orange
251,163,112,orange
204,114,36,orange
168,87,239,purple
200,106,122,red
13,104,35,green
130,81,200,purple
36,15,23,pink
173,20,43,red
137,75,42,orange
133,137,42,yellow
141,122,104,orange
97,5,90,pink
220,214,147,yellow
251,152,163,red
75,74,52,yellow
238,105,23,orange
106,114,4,yellow
243,83,222,pink
102,49,170,purple
159,188,188,blue
196,27,222,pink
9,52,45,blue
170,168,34,yellow
29,28,17,yellow
54,23,42,pink
130,119,3,yellow
118,62,204,purple
38,79,72,blue
36,5,30,pink
193,48,223,pink
172,6,12,red
235,147,156,red
210,116,124,red
240,127,133,red
193,174,139,orange
157,32,38,red
145,95,206,purple
211,85,93,red
120,120,206,blue
34,23,155,blue
189,20,31,red
142,149,245,blue
101,100,62,yellow
204,203,183,yellow
160,212,218,blue
113,2,192,purple
207,155,162,red
101,154,152,blue
191,180,125,yellow
60,78,29,green
34,22,24,red
52,35,62,purple
73,44,104,purple
136,242,171,green
6,49,50,blue
71,52,41,orange
164,146,195,purple
147,47,141,pink
166,227,226,blue
65,48,32,orange
238,237,226,yellow
233,228,241,purple
254,139,148,red
129,44,102,pink
30,125,128,blue
167,177,32,yellow
166,110,154,pink
164,99,70,orange
250,220,237,pink
200,231,239,blue
61,36,40,red
36,4,58,purple
92,66,68,red
242,138,33,orange
187,213,216,blue
218,149,186,pink
164,141,201,purple
243,238,129,yellow
243,242,211,yellow
51,54,7,yellow
158,87,5,orange
148,13,227,purple
229,136,36,orange
13,160,99,green
214,10,204,pink
253,160,174,red
196,124,248,purple
196,155,253,purple
61,67,102,blue
240,117,174,pink
136,110,150,purple
76,13,89,pink
246,157,240,pink
35,96,251,blue
54,27,85,purple
113,30,38,red
91,62,65,red
233,214,195,orange
57,81,5,green
220,183,167,orange
250,178,182,red
218,206,227,purple
91,69,125,purple
108,55,58,red
89,64,119,purple
138,30,124,pink
207,205,114,yellow
246,244,147,yellow
112,219,180,green
30,98,89,blue
201,247,211,green
237,245,71,yellow
159,207,155,green
144,4,13,red
254,93,120,red
221,231,203,green
198,154,156,red
79,11,213,purple
153,56,127,pink
131,216,135,green
26,61,42,green
235,231,102,yellow
249,251,121,yellow
94,59,135,purple
169,50,64,red
109,207,23,green
57,52,111,blue
112,88,46,orange
205,116,171,pink
188,73,6,orange
250,137,156,red
109,29,70,pink
127,159,122,green
79,75,206,blue
204,149,127,orange
70,20,118,purple
91,93,50,yellow
182,58,68,red
249,221,243,pink
201,197,151,yellow
165,111,153,pink
213,251,215,green
195,178,209,purple
148,134,177,purple
237,230,33,yellow
240,10,217,pink
254,123,211,pink
211,190,156,orange
88,237,254,blue
94,34,41,red
244,243,226,yellow
169,168,126,yellow
175,149,228,purple
33,13,74,purple
213,195,249,purple
6,178,37,green
181,69,74,red
97,10,59,pink
225,192,5,yellow
41,64,3,green
40,6,8,red
189,220,163,green
36,42,56,blue
40,33,27,orange
94,8,22,red
44,33,33,red
225,232,244,blue
236,233,162,yellow
2,203,217,blue
214,208,220,purple
229,223,236,purple
32,79,197,blue
44,23,26,red
200,1,218,pink
239,204,159,orange
6,44,132,blue
192,119,183,pink
254,215,252,pink
61,219,201,blue
105,84,73,orange
144,24,122,pink
155,4,175,pink
73,105,103,blue
170,155,80,yellow
111,32,43,red
31,51,30,green
122,64,237,purple
79,77,38,yellow
52,94,101,blue
127,43,1,orange
34,26,41,purple
87,63,50,orange
82,128,101,green
54,101,47,green
230,214,214,red
168,132,225,purple
92,155,204,blue
62,24,83,purple
171,171,84,yellow
228,161,134,orange
97,59,46,orange
81,6,13,red
140,94,33,orange
112,51,100,pink
254,249,185,yellow
23,10,46,purple
84,47,116,purple
139,91,125,pink
153,82,10,orange
95,20,215,purple
198,83,91,red
182,58,62,red
158,115,31,orange
127,47,55,red
201,89,198,pink
60,173,26,green
247,188,166,orange
87,35,164,purple
244,153,206,pink
71,11,17,red
59,27,31,red
200,116,164,pink
32,19,119,blue
220,234,224,green
202,155,83,orange
71,1,157,purple
108,241,106,green
87,82,50,yellow
233,139,172,pink
9,115,154,blue
53,18,51,pink
233,28,219,pink
109,147,176,blue
171,125,212,purple
11,12,45,blue
163,87,20,orange
74,5,77,pink
232,212,219,pink
209,198,128,yellow
227,165,221,pink
49,28,49,pink
186,205,217,blue
242,218,181,orange
60,109,104,blue
110,207,205,blue
129,34,94,pink
238,202,191,orange
96,57,59,red
227,206,222,pink
35,68,29,green
75,196,221,blue
239,237,87,yellow
188,182,138,yellow
227,231,217,green
66,176,54,green
52,15,47,pink
96,53,121,purple
45,17,49,pink
55,1,29,pink
14,73,52,green
138,81,15,orange
240,168,214,pink
244,221,243,pink
241,177,232,pink
147,43,212,purple
246,241,146,yellow
20,72,43,green
193,16,90,pink
132,162,215,blue
156,126,201,purple
227,223,236,purple
111,6,95,pink
224,188,133,orange
134,65,75,red
99,29,40,red
48,122,46,green
122,112,42,yellow
110,150,207,blue
157,130,181,purple
175,90,150,pink
104,61,8,orange
44,46,15,yellow
218,225,91,yellow
205,173,177,red
147,152,1,yellow
171,79,168,pink
208,210,172,yellow
176,100,216,purple
181,152,200,purple
70,7,46,pink
130,53,115,pink
78,107,121,blue
145,139,18,yellow
22,4,37,purple
225,225,9,yellow
199,143,145,red
54,12,39,pink
23,45,6,green
79,44,28,orange
29,10,51,purple
11,35,18,green
210,229,216,green
1,203,75,green
10,127,61,green
221,132,49,orange
238,199,180,orange
25,41,20,green
229,128,187,pink
214,31,49,red
202,88,200,pink
75,63,90,purple
67,40,42,red
119,19,65,pink
122,26,92,pink
132,174,143,green
143,97,99,red
128,33,192,purple
82,7,126,purple
245,77,211,pink
116,244,87,green
233,103,181,pink
120,217,181,green
76,61,102,purple
31,15,23,pink
216,141,151,red
78,44,46,red
172,12,89,pink
124,39,49,red
222,175,180,red
228,237,241,blue
78,44,65,pink
58,3,7,red
105,38,92,pink
251,243,137,yellow
112,98,132,purple
118,86,89,red
216,253,227,green
41,51,112,blue
231,216,253,purple
47,80,43,green
228,216,226,pink
233,222,216,orange
243,170,178,red
95,60,154,purple
40,46,72,blue
141,213,77,green
35,35,26,yellow
38,74,72,blue
235,226,219,orange
132,125,57,yellow
112,43,197,purple
44,39,17,yellow
5,148,58,green
76,8,212,purple
11,244,224,blue
103,234,52,green
1,71,60,blue
34,7,49,purple
33,15,46,purple
84,156,131,green
80,202,73,green
240,143,159,red
245,209,229,pink
69,167,186,blue
85,21,122,purple
232,225,145,yellow
120,156,247,blue
16,46,28,green
178,174,56,yellow
181,208,118,green
244,37,233,pink
229,128,216,pink
219,211,143,yellow
202,193,68,yellow
44,144,81,green
245,244,198,yellow
109,104,28,yellow
235,99,36,orange
149,75,102,pink
67,32,86,purple
180,181,125,yellow
70,146,32,green
24,144,126,blue
115,30,235,purple
38,8,64,purple
253,225,201,orange
41,86,62,green
112,68,162,purple
1,49,90,blue
113,58,19,orange
123,95,81,orange
91,169,158,blue
246,254,82,yellow
112,40,184,purple
108,71,148,purple
193,131,241,purple
247,156,171,red
203,120,32,orange
72,147,82,green
220,71,207,pink
98,183,113,green
249,104,36,orange
91,87,0,yellow
110,143,252,blue
119,96,138,purple
199,197,178,yellow
116,180,190,blue
188,201,120,green
227,200,186,orange
250,128,138,red
234,224,205,orange
176,204,253,blue
122,71,194,purple
147,99,16,orange
180,232,23,green
253,155,211,pink
222,226,116,yellow
199,133,179,pink
136,75,241,purple
108,135,153,blue
107,194,150,green
55,31,12,orange
17,17,24,blue
148,149,101,yellow
195,183,215,purple
179,71,152,pink
220,228,239,blue
207,74,158,pink
242,243,149,yellow
109,79,9,orange
83,121,85,green
104,101,205,blue
52,25,28,red
118,112,66,yellow
215,207,222,purple
181,165,207,purple
206,205,186,yellow
24,10,41,purple
24,33,129,blue
196,152,90,orange
223,231,241,blue
214,192,179,orange
40,1,16,pink
41,0,6,red
236,168,245,pink
240,177,81,orange
144,103,168,purple
214,198,168,orange
204,205,188,yellow
13,16,33,blue
140,21,213,purple
128,91,97,red
84,22,177,purple
92,61,78,pink
158,97,102,red
11,14,35,blue
229,228,210,yellow
147,26,42,red
28,33,44,blue
19,16,25,purple
147,47,62,red
158,26,32,red
101,102,66,yellow
134,29,42,red
181,138,74,orange
239,227,93,yellow
214,216,100,yellow
56,88,194,blue
237,227,237,pink
38,17,54,purple
167,79,17,orange
146,136,221,blue
54,33,12,orange
68,38,90,purple
232,100,122,red
156,158,41,yellow
33,18,20,red
83,78,54,yellow
189,223,234,blue
126,87,62,orange
198,179,230,purple
40,11,55,purple
147,106,83,orange
142,42,223,purple
207,189,235,purple
162,87,1,orange
97,61,66,red
205,35,57,red
228,149,158,red
207,176,242,purple
156,64,105,pink
249,244,205,yellow
87,50,52,red
235,122,133,red
84,237,148,green
123,143,36,green
111,68,11,orange
88,209,233,blue
162,129,132,red
236,203,241,pink
116,166,231,blue
98,124,239,blue
227,157,109,orange
64,114,29,green
215,216,110,yellow
195,123,249,purple
236,218,229,pink
253,165,175,red
205,130,45,orange
194,164,229,purple
72,53,46,orange
35,41,56,blue
149,132,240,blue
166,104,227,purple
1,121,63,green
147,156,184,blue
129,194,217,blue
6,127,18,green
0,90,96,blue
67,48,30,orange
74,49,125,purple
141,138,94,yellow
233,238,170,yellow
211,95,49,orange
91,79,109,purple
202,28,57,red
141,1,69,pink
106,171,180,blue
96,26,30,red
196,166,182,pink
116,37,83,pink
253,161,167,red
242,202,209,red
47,66,6,green
54,2,111,purple
243,190,194,red
82,218,214,blue
224,222,66,yellow
147,52,64,red
28,21,65,blue
156,2,13,red
247,222,247,pink
226,223,136,yellow
156,131,190,purple
237,59,83,red
142,140,6,yellow
172,164,104,yellow
145,54,8,orange
104,217,157,green
72,25,72,pink
76,116,154,blue
137,97,135,pink
211,254,194,green
84,8,18,red
38,223,121,green
29,36,226,blue
160,129,197,purple
132,199,205,blue
169,126,134,red
155,147,3,yellow
59,227,160,green
148,138,168,purple
249,194,197,red
172,57,73,red
234,232,215,yellow
192,114,174,pink
169,228,165,green
43,90,27,green
58,18,22,red
235,224,234,pink
10,70,219,blue
36,13,5,orange
9,57,16,green
30,72,34,green
21,36,112,blue
125,146,42,green
58,72,5,green
55,52,229,blue
230,153,161,red
204,183,168,orange
10,48,103,blue
61,86,57,green
215,193,173,orange
63,31,92,purple
147,75,185,purple
223,149,153,red
218,43,72,red
135,18,31,red
118,82,137,purple
97,79,130,purple
187,180,150,yellow
28,28,18,yellow
85,188,206,blue
248,150,159,red
100,97,63,yellow
4,19,37,blue
74,155,161,blue
223,171,129,orange
251,244,50,yellow
17,146,69,green
237,177,120,orange
26,2,64,purple
214,211,102,yellow
149,180,141,green
53,146,57,green
96,76,107,purple
33,46,49,blue
208,203,246,blue
9,93,38,green
244,153,158,red
196,74,186,pink
162,93,99,red
126,169,66,green
232,208,69,yellow
52,48,4,yellow
110,78,116,pink
254,113,217,pink
37,10,56,purple
102,68,126,purple
169,224,198,green
50,36,37,red
166,58,73,red
212,135,171,pink
190,170,60,yellow
91,94,44,yellow
95,46,138,purple
120,38,253,purple
63,137,6,green
103,35,37,red
201,160,146,orange
108,109,80,yellow
48,22,13,orange
207,171,176,red
101,52,59,red
239,204,169,orange
32,22,85,blue
115,40,246,purple
194,140,232,purple
91,236,112,green
239,236,231,orange
31,65,65,blue
215,210,136,yellow
76,200,96,green
236,223,230,pink
65,28,130,purple
215,152,212,pink
35,77,113,blue
217,252,229,green
245,181,158,orange
80,82,56,yellow
103,17,223,purple
188,202,205,blue
189,202,208,blue
98,15,199,purple
149,117,86,orange
7,20,213,blue
241,228,131,yellow
157,228,58,green
61,15,44,pink
199,216,131,green
248,206,235,pink
168,31,35,red
235,182,117,orange
61,21,39,pink
242,226,110,yellow
190,157,160,red
228,199,175,orange
69,50,87,purple
108,102,25,yellow
5,138,78,green
53,33,3,orange
197,231,230,blue
107,226,250,blue
223,214,240,purple
196,241,142,green
154,154,239,blue
154,96,103,red
122,51,54,red
138,25,42,red
228,37,190,pink
111,42,109,pink
233,231,175,yellow
197,202,88,yellow
211,200,39,yellow
53,29,89,purple
231,70,132,pink
238,226,226,red
138,245,204,green
154,98,234,purple
173,139,67,orange
129,146,177,blue
191,241,243,blue
2,31,39,blue
34,241,252,blue
38,76,21,green
228,202,247,purple
33,21,13,orange
107,111,27,yellow
115,216,14,green
234,210,226,pink
240,202,106,orange
211,136,165,pink
216,181,156,orange
172,186,221,blue
39,79,75,blue
212,108,28,orange
149,95,236,purple
130,129,53,yellow
230,224,167,yellow
134,134,75,yellow
9,6,34,blue
83,35,39,red
240,235,229,orange
162,172,134,green
242,196,200,red
225,142,150,red
200,101,164,pink
26,153,53,green
235,158,168,red
18,206,81,green
76,13,110,purple
50,12,100,purple
65,156,241,blue
104,91,59,orange
93,192,158,green
169,76,88,red
182,238,114,green
42,5,62,purple
123,224,184,green
96,112,15,green
35,3,94,purple
128,112,10,yellow
192,48,65,red
171,120,127,red
253,176,187,red
25,18,110,blue
160,139,193,purple
53,85,64,green
152,11,70,pink
223,223,210,yellow
210,55,76,red
192,98,254,purple
99,92,13,yellow
94,69,28,orange
109,146,248,blue
114,34,45,red
165,158,105,yellow
116,115,73,yellow
8,212,96,green
104,79,69,orange
180,252,161,green
65,129,89,green
95,32,162,purple
2,32,60,blue
47,37,55,purple
238,181,190,red
107,26,85,pink
40,189,75,green
147,12,157,pink
131,67,168,purple
56,30,34,red
239,118,124,red
234,93,97,red
32,9,10,red
72,76,203,blue
242,138,74,orange
121,68,77,red
84,9,124,purple
153,61,99,pink
196,208,179,green
48,3,48,pink
174,188,214,blue
235,5,120,pink
142,170,235,blue
30,31,72,blue
187,176,160,orange
52,20,21,red
65,35,83,purple
203,202,246,blue
215,183,187,red
70,25,138,purple
126,59,241,purple
234,193,87,orange
6,27,35,blue
30,110,12,green
252,126,243,pink
217,217,191,yellow
233,47,78,red
242,243,216,yellow
29,27,12,yellow
6,48,81,blue
254,180,251,pink
132,81,138,pink
86,26,64,pink
127,76,174,purple
122,104,156,purple
101,72,32,orange
252,85,113,red
167,12,25,red
217,188,220,pink
163,118,193,purple
223,223,205,yellow
29,73,32,green
49,2,20,pink
217,63,215,pink
73,54,74,pink
115,17,24,red
199,117,131,red
116,21,88,pink
44,4,52,pink
38,36,19,yellow
192,220,183,green
52,32,19,orange
247,225,29,yellow
23,99,38,green
200,200,151,yellow
190,108,234,purple
37,121,87,green
27,58,24,green
218,47,58,red
56,119,138,blue
224,187,163,orange
22,36,15,green
229,31,61,red
241,236,172,yellow
38,38,8,yellow
164,223,129,green
32,8,12,red
116,73,102,pink
151,50,205,purple
242,201,130,orange
230,185,127,orange
253,216,222,red
28,64,62,blue
112,118,169,blue
34,26,7,orange
201,147,38,orange
49,14,2,orange
99,130,140,blue
250,251,213,yellow
192,69,27,orange
92,10,17,red
209,127,5,orange
166,130,217,purple
61,7,64,pink
76,87,61,green
125,79,99,pink
45,225,138,green
196,171,193,pink
243,221,225,red
93,9,65,pink
156,187,216,blue
225,227,114,yellow
183,218,230,blue
98,70,71,red
210,246,208,green
230,181,112,orange
188,11,26,red
84,89,24,yellow
180,14,136,pink
73,14,119,purple
208,98,102,red
95,52,147,purple
241,197,233,pink
135,59,68,red
168,158,21,yellow
131,134,221,blue
52,183,113,green
58,19,3,orange
160,168,207,blue
224,171,128,orange
241,231,162,yellow
225,105,65,orange
205,179,245,purple
69,33,58,pink
104,18,21,red
1,233,44,green
79,89,125,blue
236,228,229,red
68,4,180,purple
241,193,157,orange
92,183,219,blue
91,56,117,purple
246,163,96,orange
223,7,179,pink
168,212,135,green
61,174,50,green
36,15,174,blue
157,212,225,blue
208,186,47,yellow
188,129,26,orange
234,214,83,yellow
210,203,221,purple
231,126,139,red
123,50,58,red
98,91,34,yellow
46,44,5,yellow
202,195,47,yellow
126,73,188,purple
184,189,239,blue
242,84,103,red
195,136,142,red
102,20,50,pink
252,182,192,red
228,201,248,purple
148,5,86,pink
103,64,30,orange
159,114,228,purple
145,220,132,green
252,161,175,red
155,232,222,blue
13,92,114,blue
15,159,144,blue
220,220,106,yellow
106,215,203,blue
135,64,206,purple
252,239,176,yellow
47,14,18,red
40,154,215,blue
86,92,5,yellow
4,149,77,green
136,140,74,yellow
9,70,98,blue
47,152,238,blue
136,68,114,pink
218,214,180,yellow
144,90,140,pink
80,140,170,blue
197,52,164,pink
245,242,219,yellow
42,42,29,yellow
240,240,56,yellow
52,14,41,pink
100,71,144,purple
59,43,28,orange
39,17,33,pink
138,76,80,red
226,234,243,blue
219,209,26,yellow
88,46,112,purple
157,119,233,purple
47,45,10,yellow
66,61,107,blue
