red,green,blue,label
58,8,13,red
216,240,209,green
248,216,185,orange
201,200,224,blue
81,81,31,yellow
134,25,66,pink
14,95,246,blue
169,211,229,blue
142,36,198,purple
193,151,118,orange
91,52,71,pink
137,97,103,red
34,31,61,blue
34,58,73,blue
35,158,246,blue
218,149,187,pink
210,182,183,red
245,163,171,red
150,105,127,pink
36,48,8,green
129,61,184,purple
25,28,67,blue
211,203,226,purple
45,17,50,pink
78,188,120,green
191,206,248,blue
125,65,175,purple
152,1,99,pink
224,230,235,blue
92,83,31,yellow
20,17,24,purple
2,44,2,green
225,117,165,pink
78,66,9,yellow
112,41,44,red
255,252,215,yellow
192,206,156,green
68,49,51,red
230,246,9,yellow
247,177,85,orange
231,213,187,orange
73,202,151,green
39,194,15,green
208,190,191,red
158,184,117,green
54,221,204,blue
10,87,112,blue
143,70,246,purple
77,49,94,purple
201,172,183,pink
84,191,237,blue
31,65,1,green
23,13,33,purple
10,52,72,blue
227,202,13,yellow
57,102,142,blue
224,142,225,pink
239,189,191,red
234,214,200,orange
47,18,84,purple
132,36,95,pink
141,7,14,red
42,54,60,blue
75,27,33,red
234,235,219,yellow
230,224,235,purple
238,237,231,yellow
51,53,13,yellow
31,120,18,green
180,203,188,green
196,206,59,yellow
119,115,39,yellow
98,46,138,purple
14,114,180,blue
198,139,141,red
70,110,160,blue
94,89,44,yellow
186,232,176,green
34,28,22,orange
135,126,185,blue
37,85,37,green
226,248,221,green
57,59,28,yellow
202,187,232,purple
248,221,224,red
222,217,231,purple
28,13,38,purple
131,132,98,yellow
253,237,23,yellow
102,214,205,blue
218,215,43,yellow
98,174,192,blue
30,172,204,blue
182,134,88,orange
245,194,231,pink
251,187,225,pink
201,200,161,yellow
77,106,104,blue
30,16,25,pink
121,129,3,yellow
205,193,162,orange
26,78,9,green
186,44,55,red
28,58,19,green
178,216,235,blue
56,3,89,purple
195,192,152,yellow
86,163,205,blue
108,149,65,green
254,154,165,red
158,134,112,orange
153,102,136,pink
145,91,174,purple
66,31,33,red
10,28,66,blue
191,175,161,orange
164,123,234,purple
49,89,89,blue
71,98,102,blue
225,228,216,green
155,202,177,green
54,22,44,pink
121,199,220,blue
98,50,82,pink
46,15,20,red
202,215,247,blue
83,2,197,purple
46,239,120,green
143,181,224,blue
90,27,30,red
137,194,173,green
120,175,211,blue
74,17,19,red
104,9,206,purple
87,39,5,orange
246,203,239,pink
192,231,194,green
216,215,202,yellow
142,250,171,green
165,95,211,purple
29,21,35,purple
41,0,35,pink
226,224,246,blue
204,36,53,red
142,11,33,red
167,92,57,orange
163,87,244,purple
28,114,9,green
134,141,48,yellow
249,251,137,yellow
218,7,119,pink
85,22,30,red
222,201,156,orange
239,199,203,red
119,34,48,red
176,165,192,purple
189,156,143,orange
77,51,20,orange
88,81,65,orange
180,158,14,yellow
209,193,184,orange
135,244,248,blue
104,104,74,yellow
129,180,121,green
136,43,55,red
61,111,31,green
214,243,119,green
171,132,210,purple
124,238,189,green
186,201,181,green
35,231,227,blue
66,103,67,green
137,93,97,red
224,236,212,green
128,169,40,green
149,142,245,blue
213,147,123,orange
146,164,121,green
235,107,111,red
134,70,76,red
179,81,91,red
201,38,142,pink
29,48,30,green
235,229,178,yellow
17,21,131,blue
209,189,205,pink
106,80,155,purple
160,148,70,yellow
8,49,59,blue
245,239,225,orange
241,223,235,pink
85,58,59,red
242,199,181,orange
230,217,40,yellow
165,228,171,green
48,34,58,purple
194,199,72,yellow
227,191,192,red
80,11,68,pink
154,95,191,purple
241,111,176,pink
220,204,229,purple
40,123,14,green
202,221,221,blue
44,39,12,yellow
224,99,26,orange
37,33,3,yellow
32,43,90,blue
66,39,104,purple
136,122,99,orange
27,23,14,orange
104,105,73,yellow
163,123,198,purple
207,152,32,orange
174,198,178,green
171,128,203,purple
73,76,11,yellow
193,138,140,red
154,98,243,purple
239,123,140,red
230,224,235,purple
180,141,34,orange
121,93,137,purple
10,46,18,green
98,45,128,purple
219,218,194,yellow
241,205,183,orange
162,92,163,pink
101,106,72,green
188,36,148,pink
184,85,10,orange
92,188,199,blue
99,54,59,red
105,82,117,purple
34,21,7,orange
32,14,42,purple
248,212,180,orange
236,223,39,yellow
210,212,115,yellow
38,47,14,green
141,117,189,purple
167,53,64,red
176,115,217,purple
222,242,231,green
249,231,138,yellow
18,155,94,green
100,75,7,orange
196,137,235,purple
236,219,250,purple
181,129,213,purple
110,33,73,pink
70,1,68,pink
58,53,18,yellow
69,67,12,yellow
244,158,108,orange
41,22,60,purple
240,222,242,pink
102,24,114,pink
50,122,143,blue
90,43,27,orange
79,130,83,green
244,186,128,orange
168,168,31,yellow
203,197,185,orange
177,139,143,red
254,196,62,orange
222,218,211,orange
123,92,157,purple
175,29,53,red
204,123,132,red
99,44,84,pink
62,142,163,blue
219,67,199,pink
40,1,5,red
126,66,169,purple
54,146,196,blue
139,180,95,green
165,44,50,red
243,196,203,red
111,53,212,purple
106,73,131,purple
213,241,111,green
146,177,195,blue
248,180,183,red
240,245,153,yellow
33,79,42,green
230,231,207,yellow
220,198,199,red
203,169,172,red
52,36,25,orange
173,94,247,purple
49,61,20,green
210,192,70,yellow
251,9,37,red
248,63,75,red
84,80,49,yellow
138,20,99,pink
99,66,128,purple
85,6,63,pink
134,121,86,orange
238,233,232,orange
13,95,119,blue
246,126,132,red
212,205,99,yellow
181,155,197,purple
95,93,7,yellow
11,28,117,blue
208,204,174,yellow
47,14,46,pink
106,32,84,pink
106,85,139,purple
83,153,36,green
234,214,217,red
64,64,32,yellow
150,128,105,orange
19,12,95,blue
141,48,59,red
120,211,226,blue
199,92,188,pink
245,219,245,pink
29,68,93,blue
198,164,169,red
108,35,40,red
185,188,118,yellow
77,107,199,blue
206,248,228,green
18,64,31,green
253,206,186,orange
209,128,130,red
36,202,7,green
239,177,123,orange
187,22,36,red
118,43,218,purple
157,52,70,red
40,16,17,red
79,55,83,pink
181,129,248,purple
106,84,131,purple
109,169,213,blue
217,223,129,yellow
129,50,98,pink
208,211,18,yellow
230,237,212,green
3,26,94,blue
213,203,52,yellow
197,48,60,red
226,115,128,red
171,59,118,pink
230,232,130,yellow
91,49,175,purple
50,32,47,pink
18,6,40,purple
249,248,200,yellow
240,227,204,orange
108,124,167,blue
130,81,13,orange
88,17,136,purple
104,104,39,yellow
110,150,207,blue
128,170,224,blue
200,14,39,red
183,207,171,green
30,21,25,pink
80,32,34,red
241,59,72,red
17,36,45,blue
196,100,156,pink
235,5,12,red
227,215,234,purple
171,253,8,green
235,238,226,green
132,57,67,red
240,138,148,red
63,44,45,red
150,8,141,pink
119,75,155,purple
245,193,201,red
103,207,42,green
21,66,76,blue
143,86,92,red
222,188,241,purple
210,206,147,yellow
91,6,14,red
55,37,39,red
151,131,2,yellow
207,110,190,pink
99,97,34,yellow
94,125,74,green
30,100,103,blue
182,169,208,purple
118,111,4,yellow
247,204,130,orange
27,54,80,blue
118,102,15,yellow
229,130,72,orange
178,142,210,purple
120,107,219,blue
215,188,189,red
60,175,108,green
234,239,133,yellow
163,102,107,red
221,60,65,red
186,252,205,green
116,7,50,pink
106,47,69,pink
227,231,237,blue
166,154,28,yellow
241,254,52,yellow
219,149,175,pink
112,113,75,yellow
187,208,237,blue
236,208,210,red
98,56,24,orange
202,119,152,pink
205,190,233,purple
235,231,238,purple
198,98,192,pink
229,245,5,yellow
231,146,186,pink
63,51,39,orange
86,26,60,pink
76,59,109,purple
134,128,9,yellow
120,167,191,blue
56,40,15,orange
233,202,28,yellow
223,139,205,pink
13,53,30,green
196,227,225,blue
149,4,11,red
250,158,164,red
232,215,197,orange
144,117,96,orange
190,161,121,orange
181,148,225,purple
116,112,7,yellow
91,38,1,orange
254,114,137,red
109,217,227,blue
222,207,202,orange
250,230,209,orange
28,13,20,pink
32,30,19,yellow
225,209,173,orange
105,179,191,blue
2,50,59,blue
243,243,149,yellow
60,75,17,green
251,188,237,pink
248,238,37,yellow
245,209,229,pink
199,35,57,red
148,74,5,orange
52,4,45,pink
250,212,188,orange
68,178,197,blue
245,185,56,orange
246,182,188,red
178,1,22,red
142,72,82,red
250,240,183,yellow
59,86,94,blue
236,253,176,green
189,193,214,blue
192,110,42,orange
211,176,146,orange
148,76,41,orange
207,211,226,blue
160,39,43,red
244,224,11,yellow
23,134,238,blue
224,128,161,pink
122,81,205,purple
14,47,28,green
116,116,73,yellow
66,56,87,purple
208,128,140,red
118,93,25,orange
218,103,109,red
49,7,14,red
180,80,90,red
68,235,253,blue
235,147,159,red
188,247,110,green
242,84,145,pink
237,212,252,purple
224,31,50,red
244,182,149,orange
222,116,236,pink
168,175,18,yellow
156,98,243,purple
183,138,146,red
91,157,83,green
178,173,21,yellow
192,146,200,pink
174,132,158,pink
40,36,6,yellow
15,33,51,blue
234,224,235,pink
238,191,221,pink
92,101,178,blue
44,73,50,green
252,242,186,yellow
229,227,189,yellow
16,24,254,blue
44,45,0,yellow
118,45,51,red
54,9,99,purple
213,245,153,green
135,86,210,purple
168,245,200,green
57,161,162,blue
100,116,221,blue
234,200,203,red
193,175,164,orange
251,106,113,red
99,63,136,purple
106,12,27,red
244,31,237,pink
242,250,15,yellow
215,203,173,orange
86,120,18,green
229,225,234,purple
92,36,16,orange
187,148,235,purple
253,28,155,pink
239,239,98,yellow
95,9,165,purple
230,30,43,red
123,167,125,green
151,179,180,blue
41,5,9,red
200,4,82,pink
17,40,0,green
122,124,19,yellow
174,164,101,yellow
247,130,138,red
89,29,38,red
211,23,55,red
218,132,103,orange
191,71,215,pink
192,119,238,purple
128,117,51,yellow
210,185,20,yellow
108,15,159,purple
220,147,30,orange
233,226,220,orange
138,10,230,purple
194,102,194,pink
150,182,99,green
63,10,66,pink
100,19,221,purple
133,96,99,red
72,7,176,purple
84,83,54,yellow
52,52,76,blue
29,41,62,blue
8,93,99,blue
232,220,239,purple
231,228,197,yellow
92,5,56,pink
178,122,189,pink
174,30,100,pink
128,94,35,orange
239,225,233,pink
176,242,110,green
87,35,58,pink
156,112,215,purple
13,53,23,green
128,250,172,green
232,23,232,pink
87,49,5,orange
249,119,138,red
238,32,166,pink
33,33,84,blue
175,125,232,purple
123,67,15,orange
236,172,179,red
229,206,56,yellow
130,148,171,blue
246,216,248,pink
33,17,8,orange
84,27,177,purple
70,69,7,yellow
221,166,174,red
124,84,29,orange
163,136,211,purple
205,167,190,pink
20,11,30,purple
235,158,169,red
132,46,194,purple
104,85,54,orange
202,244,37,green
157,57,69,red
22,39,33,green
22,223,116,green
69,22,28,red
48,50,6,yellow
193,240,241,blue
188,156,123,orange
103,93,192,blue
163,20,73,pink
81,1,13,red
227,237,229,green
125,77,213,purple
16,49,2,green
84,83,59,yellow
237,159,125,orange
92,193,109,green
242,141,183,pink
60,22,136,purple
197,239,189,green
232,161,208,pink
77,78,44,yellow
6,177,163,blue
10,46,24,green
136,176,206,blue
166,42,254,purple
153,90,242,purple
29,17,18,red
157,77,81,red
106,36,102,pink
213,136,226,pink
239,154,156,red
94,28,74,pink
141,102,147,pink
223,225,188,yellow
97,69,150,purple
246,202,246,pink
37,3,32,pink
150,158,41,yellow
22,34,22,green
28,59,55,blue
246,226,177,orange
22,39,39,blue
168,225,9,green
165,169,192,blue
84,150,121,green
81,146,225,blue
73,43,120,purple
88,19,26,red
177,145,146,red
215,190,4,yellow
33,16,8,orange
168,195,215,blue
227,89,110,red
73,69,99,blue
158,100,196,purple
25,57,32,green
56,22,10,orange
139,182,163,green
130,89,90,red
55,230,73,green
164,238,27,green
122,178,1,green
249,157,123,orange
230,230,55,yellow
52,14,16,red
114,24,93,pink
8,68,62,blue
193,178,215,purple
172,150,217,purple
243,206,208,red
162,6,14,red
217,28,50,red
231,218,220,red
71,28,11,orange
154,226,229,blue
247,234,201,orange
26,249,134,green
67,56,5,yellow
201,203,175,yellow
188,144,228,purple
165,161,74,yellow
195,184,29,yellow
20,88,118,blue
226,213,208,orange
219,236,218,green
66,22,70,pink
35,67,53,green
187,187,149,yellow
101,96,251,blue
212,209,155,yellow
5,173,61,green
196,115,122,red
166,237,176,green
228,88,219,pink
139,88,187,purple
95,35,103,pink
74,98,71,green
84,59,60,red
125,60,38,orange
210,50,119,pink
209,219,205,green
239,236,67,yellow
156,48,125,pink
41,28,59,purple
246,235,152,yellow
173,11,33,red
160,192,17,green
253,58,71,red
36,118,20,green
250,251,172,yellow
206,185,177,orange
77,44,135,purple
10,180,214,blue
45,20,62,purple
99,18,48,pink
196,162,241,purple
195,204,184,green
90,77,48,orange
124,34,45,red
232,201,220,pink
135,207,148,green
58,30,87,purple
212,195,181,orange
176,126,94,orange
132,140,95,green
58,23,37,pink
226,182,186,red
89,13,64,pink
152,172,179,blue
252,217,223,red
102,41,224,purple
205,185,223,purple
238,222,200,orange
99,8,22,red
90,49,140,purple
42,4,8,red
38,223,195,blue
144,100,102,red
176,28,52,red
132,235,226,blue
140,128,44,yellow
76,121,194,blue
59,138,216,blue
219,194,195,red
165,16,188,pink
51,16,20,red
62,182,178,blue
47,48,18,yellow
223,58,80,red
241,130,19,orange
205,180,55,yellow
23,81,5,green
217,138,89,orange
60,50,67,purple
32,2,38,pink
226,195,244,purple
145,126,34,yellow
248,221,225,red
238,227,170,yellow
86,50,93,pink
243,222,191,orange
27,12,39,purple
170,60,137,pink
122,4,195,purple
33,59,27,green
209,66,181,pink
61,73,127,blue
222,126,53,orange
218,1,19,red
108,248,53,green
205,137,193,pink
155,183,217,blue
71,31,37,red
204,204,147,yellow
249,232,189,orange
221,156,115,orange
177,98,192,pink
38,63,8,green
133,146,239,blue
1,91,14,green
72,49,119,purple
130,211,180,green
178,130,237,purple
52,73,19,green
241,162,172,red
183,45,210,pink
100,48,55,red
161,175,237,blue
156,210,81,green
90,43,48,red
191,140,222,purple
30,70,148,blue
49,7,45,pink
146,116,69,orange
102,139,183,blue
111,82,128,purple
255,248,164,yellow
243,246,167,yellow
173,225,195,green
214,169,176,red
175,106,114,red
255,251,189,yellow
17,127,11,green
187,189,147,yellow
118,4,56,pink
228,219,245,purple
136,124,63,yellow
15,31,47,blue
37,34,14,yellow
26,189,20,green
65,5,133,purple
250,209,215,red
106,99,27,yellow
36,18,58,purple
236,85,234,pink
70,64,32,yellow
37,157,45,green
107,71,73,red
86,113,164,blue
15,92,79,blue
82,51,107,purple
39,27,29,red
199,187,26,yellow
247,201,209,red
70,55,11,orange
44,29,57,purple
194,46,63,red
136,138,10,yellow
69,76,146,blue
77,75,15,yellow
166,129,94,orange
99,39,44,red
71,29,99,purple
177,39,252,purple
63,131,123,blue
33,7,9,red
118,81,82,red
215,183,185,red
196,95,18,orange
217,170,54,orange
249,250,193,yellow
233,213,246,purple
202,78,95,red
194,197,17,yellow
186,118,198,pink
129,26,199,purple
209,35,192,pink
41,39,5,yellow
197,166,169,red
216,59,77,red
179,135,238,purple
205,195,218,purple
169,190,100,green
114,100,24,yellow
246,193,217,pink
141,63,75,red
97,40,15,orange
166,139,84,orange
30,62,36,green
18,60,115,blue
132,121,67,yellow
12,121,237,blue
151,73,77,red
90,2,141,purple
54,14,119,purple
214,150,10,orange
238,165,169,red
137,170,116,green
213,226,252,blue
185,124,55,orange
188,207,210,blue
198,113,116,red
247,110,123,red
224,238,221,green
136,89,166,purple
175,49,54,red
212,221,242,blue
110,13,23,red
205,162,166,red
59,42,70,purple
116,155,190,blue
212,158,140,orange
56,1,86,purple
220,122,135,red
233,229,170,yellow
249,154,232,pink
211,179,213,pink
129,59,106,pink
196,164,254,purple
88,177,187,blue
41,30,34,pink
44,1,95,purple
243,32,57,red
30,27,60,blue
59,121,135,blue
237,65,7,orange
145,29,118,pink
228,235,236,blue
230,209,209,red
21,53,3,green
81,66,92,purple
236,206,253,purple
59,18,22,red
85,80,7,yellow
26,37,14,green
225,178,212,pink
15,41,38,blue
249,246,148,yellow
158,85,226,purple
242,248,124,yellow
102,61,67,red
20,18,43,blue
109,80,105,pink
103,142,126,green
27,6,65,purple
233,238,227,green
32,26,19,orange
217,205,69,yellow
125,129,65,yellow
178,240,234,blue
84,155,222,blue
166,161,100,yellow
228,170,193,pink
124,206,254,blue
149,228,166,green
230,183,187,red
224,211,204,orange
249,215,218,red
82,79,15,yellow
194,210,229,blue
175,4,9,red
227,177,160,orange
202,207,110,yellow
236,223,224,red
95,116,73,green
194,191,10,yellow
90,92,231,blue
226,207,208,red
155,3,97,pink
200,156,236,purple
16,90,96,blue
31,58,81,blue
67,91,11,green
126,42,102,pink
136,89,130,pink
28,25,18,orange
170,65,158,pink
164,96,154,pink
225,246,192,green
212,243,210,green
180,172,29,yellow
77,60,50,orange
27,46,21,green
123,122,35,yellow
36,75,123,blue
150,146,90,yellow
245,238,152,yellow
231,229,213,yellow
202,240,183,green
79,120,48,green
84,7,14,red
160,106,149,pink
250,214,219,red
247,95,108,red
222,217,63,yellow
174,55,61,red
167,175,60,yellow
199,82,91,red
137,51,11,orange
247,238,146,yellow
231,197,212,pink
228,175,179,red
146,191,184,blue
76,113,20,green
246,242,35,yellow
7,181,187,blue
24,1,45,purple
202,200,150,yellow
232,84,202,pink
215,161,247,purple
190,203,180,green
82,99,183,blue
73,9,62,pink
166,28,37,red
42,22,4,orange
134,72,234,purple
254,205,209,red
46,122,121,blue
212,96,37,orange
215,188,230,purple
153,46,64,red
229,206,194,orange
70,97,114,blue
191,181,99,yellow
32,131,95,green
244,174,224,pink
139,147,26,yellow
66,59,41,orange
173,137,240,purple
234,224,210,orange
225,213,214,red
